29/05/19;000000;72.1890000;72.8620000;72.0400000;72.2612000;106625
30/05/19;000000;72.2420000;72.7751000;72.1482000;72.3340000;102031
31/05/19;000000;72.5050000;73.1865000;72.3700000;72.9930000;127364
01/06/19;000000;73.0400000;73.4420000;72.8847000;73.4420000;13
02/06/19;000000;72.8110000;73.5660000;72.7820000;73.2259000;404
03/06/19;000000;73.1930000;73.5492000;72.8710000;73.2730000;123935
04/06/19;000000;73.3220000;73.6660000;73.0970000;73.3644000;120210
05/06/19;000000;73.3170000;73.5290000;73.1460000;73.2535000;115400
06/06/19;000000;73.2960000;73.5912000;73.0090000;73.4218000;113556
07/06/19;000000;73.3785000;73.6190000;73.0020000;73.3973000;109617
08/06/19;000000;73.4320000;73.5300000;72.9790000;73.4720000;11
09/06/19;000000;73.3530000;73.9780000;72.6890000;73.1271000;369
10/06/19;000000;73.1360000;73.9780000;72.6890000;73.0910000;100272
11/06/19;000000;73.1890000;73.5770000;72.8730000;73.0370000;103489
12/06/19;000000;73.0850000;73.4860000;72.9720000;73.1940000;59793
13/06/19;000000;73.2510000;73.2670000;72.6390000;72.7632000;98427
14/06/19;000000;72.8070000;72.8583000;72.0490000;72.1448000;108008
15/06/19;000000;72.1820000;72.3250000;72.0440000;72.3250000;14
16/06/19;000000;72.1835000;72.2410000;71.9388000;72.0409000;182
17/06/19;000000;72.0580000;72.2410000;71.9180000;72.0770000;97290
18/06/19;000000;72.1490000;72.4630000;71.4880000;71.6120000;119433
19/06/19;000000;71.6900000;71.7540000;71.4470000;71.4510000;108037
20/06/19;000000;71.5390000;71.8220000;70.8560000;70.8720000;131165
21/06/19;000000;70.9740000;72.0990000;70.8440000;71.5620000;126827
22/06/19;000000;71.6860000;71.8770000;71.6072000;71.7910000;11
23/06/19;000000;71.8202000;71.9070000;71.6227000;71.6284000;155
24/06/19;000000;71.6460000;71.9800000;71.2050000;71.2467000;114686
25/06/19;000000;71.3060000;71.6430000;71.1000000;71.4000000;122829
26/06/19;000000;71.4470000;71.8630000;71.1830000;71.5190000;124792
27/06/19;000000;71.6030000;71.8050000;71.2580000;71.5970000;107842
28/06/19;000000;71.6890000;71.9320000;71.4470000;71.8412000;112341
29/06/19;000000;72.1100000;72.1100000;71.8720000;72.0270000;10
30/06/19;000000;71.8130000;72.4614000;71.5710000;71.6402000;131
01/07/19;000000;71.6650000;72.3450000;70.9008000;70.9130000;117832
02/07/19;000000;70.9440000;71.6030000;70.8794000;71.4044000;112444
03/07/19;000000;71.4310000;71.8770000;71.2570000;71.3671000;112974
04/07/19;000000;71.3520000;71.6730000;71.2560000;71.6070000;84081
05/07/19;000000;71.6120000;71.7320000;71.3370000;71.5743000;98674
06/07/19;000000;71.6160000;71.7160000;71.5320000;71.7000000;15
07/07/19;000000;71.6140000;71.6140000;71.5100000;71.5160000;25
08/07/19;000000;71.5010000;71.8110000;70.5137000;71.3347000;94364
09/07/19;000000;71.3940000;71.6328000;70.8800000;71.4950000;101764
10/07/19;000000;71.5170000;71.6360000;70.9130000;70.9241000;113231
11/07/19;000000;71.0000000;71.2380000;70.5630000;70.6571000;112423
12/07/19;000000;70.6880000;71.0760000;70.5890000;70.9820000;104930
13/07/19;000000;70.9820000;71.1080000;70.9807000;71.1080000;9
15/07/19;000000;71.1309000;71.1890000;70.3400000;70.4684000;105537
16/07/19;000000;70.5040000;70.7360000;70.2610000;70.5730000;106633
17/07/19;000000;70.6590000;70.7070000;70.3120000;70.5260000;110272
18/07/19;000000;70.5830000;70.9030000;70.4230000;70.7692000;118988
19/07/19;000000;70.7790000;70.9760000;70.5530000;70.6260000;117282
20/07/19;000000;70.7200000;71.2405000;70.6280000;70.7690000;10
21/07/19;000000;70.6620000;70.6620000;70.6490000;70.6520000;6
22/07/19;000000;70.6100000;71.3726000;70.4008000;70.6219000;101393
